customer_id,gender,is_senior,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movie,subscription_plan,paperless_billing,payment_method,monthly_revenue,lifetime_value,is_churned,customer_segment,tenure_bucket,is_active_customer
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),19.4,251.6,0,Low Value,Early,1
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.4,764.55,0,Low Value,Established,1
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,19.4,1592.35,1,Low Value,Established,0
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.4,135.2,0,Low Value,New,1
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),19.4,3958.25,0,Low Value,Loyal,1
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.4,233.9,0,Low Value,Early,1
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.4,1363.45,0,Low Value,Loyal,1
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.4,273,1,Low Value,New,0
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),19.4,6254.45,0,Low Value,Loyal,1
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.4,2651.2,1,Low Value,Loyal,0
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.4,321.4,0,Low Value,Established,1
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.4,3539.25,0,Low Value,Loyal,1
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,19.4,242.8,1,Low Value,New,0
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,19.4,1181.75,0,Low Value,Established,1
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.4,5000.2,1,Low Value,Loyal,0
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.4,654.55,0,Low Value,Loyal,1
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,19.4,780.2,0,Low Value,Loyal,1
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,19.4,1145.7,1,Low Value,Established,0
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.4,503.6,1,Low Value,Early,0
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),19.4,1559.25,0,Low Value,Established,1
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),19.4,1252,0,Low Value,Loyal,1
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.45,29.95,1,Low Value,New,0
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.45,45.3,0,Low Value,New,1
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),19.45,662.65,1,Low Value,Early,0
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),19.45,2453.3,0,Low Value,Loyal,1
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.45,1111.65,1,Low Value,Established,0
1024-GUALD,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.45,24.8,1,Low Value,New,0
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.45,1023.85,0,Low Value,Established,1
8167-GJLRN,Male,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.45,82.15,0,Low Value,New,1
0956-SYCWG,Female,0,No,No,13,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,19.45,244.8,0,Low Value,Established,1
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),19.45,2379.1,0,Low Value,Loyal,1
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),19.45,3173.35,0,Low Value,Loyal,1
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.45,531,1,Low Value,New,0
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.45,1375.4,0,Low Value,Loyal,1
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),19.45,8129.3,0,Low Value,Loyal,1
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.45,1192.7,0,Low Value,Loyal,1
2604-IJPDU,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.45,1901.65,0,Low Value,Established,1
9178-JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),19.45,587.4,0,Low Value,Established,1
6168-YBYNP,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,19.45,6519.75,0,Low Value,Loyal,1
7255-SSFBC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),19.45,8041.65,0,Low Value,Loyal,1
3645-DEYGF,Male,0,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.45,20.75,0,Low Value,New,1
9323-HGFWY,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),19.45,2681.15,0,Low Value,Loyal,1
8544-GOQSH,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.45,1112.3,0,Low Value,Established,1
3363-DTIVD,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,19.45,7405.5,0,Low Value,Loyal,1
7018-WBJNK,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.45,1033.95,0,Low Value,Established,1
9142-KZXOP,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.45,2958.95,0,Low Value,Loyal,1
7674-YTAFD,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.45,2684.85,0,Low Value,Loyal,1
6348-SNFUS,Male,0,Yes,Yes,72,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.45,4179.2,0,Low Value,Loyal,1
1285-OKIPP,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.45,79.9,1,Low Value,New,0
7825-ECJRF,Female,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.5,1934.45,1,Low Value,Established,0
1347-KTTTA,Male,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),19.5,6654.1,0,Low Value,Loyal,1
7841-TZDMQ,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.5,84.5,1,Low Value,New,0
4195-NZGTA,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.5,25.25,0,Low Value,New,1
7157-SMCFK,Male,0,No,Yes,61,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.5,1124.2,0,Low Value,Loyal,1
4709-LKHYG,Female,0,Yes,Yes,29,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,19.5,540.05,0,Low Value,Loyal,1
2504-DSHIH,Male,1,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,19.5,1975.85,0,Low Value,Established,1
0699-NDKJM,Female,0,Yes,No,57,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.5,3437.45,0,Low Value,Loyal,1
9286-BHDQG,Male,0,Yes,Yes,72,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.5,3139.8,0,Low Value,Loyal,1
0230-WEQUW,Male,0,Yes,No,66,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.5,3789.2,0,Low Value,Loyal,1
2040-LDIWQ,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),19.5,5324.5,0,Low Value,Loyal,1
6496-JDSSB,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.5,624.6,0,Low Value,Early,1
9408-SSNVZ,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.5,268.35,1,Low Value,New,0
4443-EMBNA,Female,0,Yes,No,71,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),19.5,1836.9,0,Low Value,Loyal,1
6469-MRVET,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,19.5,20.2,0,Low Value,New,1
0742-MOABM,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.5,179.35,1,Low Value,New,0
5961-VUSRV,Female,0,No,No,12,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.5,219.35,0,Low Value,Early,1
6778-JFCMK,Male,0,No,No,24,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,19.5,1288.75,0,Low Value,Established,1
6341-JVQGF,Female,0,Yes,Yes,31,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,19.5,2545.75,0,Low Value,Loyal,1
2232-DMLXU,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.5,55.2,1,Low Value,New,0
4811-JBUVU,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),19.5,2723.15,0,Low Value,Loyal,1
0945-TSONX,Female,0,Yes,Yes,47,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),19.5,4107.25,0,Low Value,Loyal,1
2651-ZCBXV,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),19.5,5760.65,0,Low Value,Loyal,1
3316-UWXUY,Male,0,No,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.5,4747.5,0,Low Value,Loyal,1
8937-RDTHP,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.5,84.6,1,Low Value,New,0
7083-MIOPC,Female,0,No,No,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.5,1566.9,0,Low Value,Loyal,1
1984-GPTEH,Female,0,No,No,29,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,19.5,702,0,Low Value,Loyal,1
1251-KRREG,Male,0,No,No,2,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,19.5,114.1,1,Low Value,New,0
0621-JFHOL,Female,0,No,No,10,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,19.5,299.05,0,Low Value,Early,1
9903-LYSAB,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,19.5,1305.95,0,Low Value,Established,1
0094-OIFMO,Female,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.5,1120.3,1,Low Value,Early,0
9227-UAQFT,Male,0,No,No,16,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.5,284.35,0,Low Value,Established,1
7301-ABVAD,Female,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),19.55,6350.5,0,Low Value,Loyal,1
6614-FHDBO,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),19.55,7878.3,0,Low Value,Loyal,1
7576-ASEJU,Female,0,Yes,Yes,41,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),19.55,3187.65,0,Low Value,Loyal,1
9058-HRZSV,Female,1,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.55,6126.15,0,Low Value,Loyal,1
4522-AKYLR,Female,1,No,No,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.55,731.3,0,Low Value,Established,1
0221-WMXNQ,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.55,273.4,0,Low Value,New,1
0303-UNCIP,Male,0,No,No,41,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,19.55,2531.8,0,Low Value,Loyal,1
9947-OTFQU,Male,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.55,1074.3,1,Low Value,Established,0
0322-YINQP,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.55,48.55,1,Low Value,New,0
0959-WHOKV,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,19.55,4298.45,0,Low Value,Loyal,1
4075-JFPGR,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,19.55,4619.55,0,Low Value,Loyal,1
4629-NRXKX,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.55,147.15,1,Low Value,New,0
9514-JDSKI,Male,1,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.55,40.2,1,Low Value,New,0
3282-ZISZV,Male,0,No,Yes,32,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),19.55,2633.3,0,Low Value,Loyal,1
3675-YDUPJ,Male,0,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.55,193.05,0,Low Value,Early,1
4111-BNXIF,Female,0,Yes,Yes,67,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,19.55,4103.9,0,Low Value,Loyal,1
7017-VFHAY,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),19.55,7008.15,0,Low Value,Loyal,1
6655-LHBYW,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),19.55,5791.1,0,Low Value,Loyal,1
4959-JOSRX,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.55,80.55,1,Low Value,New,0
5046-NUHWD,Female,1,Yes,No,29,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.55,1228.65,0,Low Value,Loyal,1
7273-TEFQD,Male,1,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.55,132.2,1,Low Value,New,0
3606-TWKGI,Male,1,No,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,19.55,1364.3,1,Low Value,Established,0
7529-ZDFXI,Male,1,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,19.55,4925.35,0,Low Value,Loyal,1
7605-BDWDC,Female,0,No,No,31,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.55,1520.1,0,Low Value,Loyal,1
1950-KSVVJ,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,19.55,5032.25,0,Low Value,Loyal,1
0123-CRBRT,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,19.55,5526.75,0,Low Value,Loyal,1
6292-TOSSS,Male,0,No,No,50,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),19.55,1195.25,0,Low Value,Loyal,1
3197-ARFOY,Female,1,No,No,19,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.55,2007.25,0,Low Value,Established,1
6323-AYBRX,Male,0,No,No,59,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.55,1099.6,1,Low Value,Loyal,0
7014-ZZXAW,Female,0,Yes,No,71,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),19.55,1732.95,0,Low Value,Loyal,1
4385-GZQXV,Female,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.55,1511.2,1,Low Value,Established,0
7633-MVPUY,Male,0,Yes,No,57,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,19.55,3450.15,0,Low Value,Loyal,1
6366-ZGQGL,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.55,24.8,1,Low Value,New,0
4716-HHKQH,Male,1,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,19.55,2172.05,0,Low Value,Established,1
5940-AHUHD,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.55,70.6,1,Low Value,New,0
6432-TWQLB,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,19.55,401.1,1,Low Value,New,0
4484-GLZOU,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,19.55,5624.85,1,Low Value,Loyal,0
3179-GBRWV,Male,1,Yes,No,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.55,1339.8,0,Low Value,Established,1
8645-KWHJO,Male,0,No,No,14,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.55,771.95,0,Low Value,Established,1
4130-MZLCC,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.55,244.75,0,Low Value,New,1
0314-TKOSI,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.6,322.9,0,Low Value,New,1
8229-MYEJZ,Female,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.6,498.25,0,Low Value,Early,1
2080-SRCDE,Female,0,No,Yes,1,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,19.6,25.4,0,Low Value,New,1
9577-WJVCQ,Female,0,No,No,68,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,19.6,3687.75,0,Low Value,Loyal,1
9512-UIBFX,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.6,1779.95,1,Low Value,Established,0
6202-DYYFX,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),19.6,1783.6,0,Low Value,Established,1
3808-HFKDE,Female,0,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.6,927.15,0,Low Value,Established,1
5583-SXDAG,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.6,70,1,Low Value,New,0
3488-PGMQJ,Male,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.6,606.55,1,Low Value,Early,0
3580-REOAC,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.6,435.4,1,Low Value,Early,0
7534-BFESC,Male,1,No,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,19.6,1712.7,1,Low Value,Established,0
3727-OWVYD,Male,0,No,No,35,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,19.6,2021.2,0,Low Value,Loyal,1
2294-SALNE,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,19.6,1940.8,0,Low Value,Established,1
4847-TAJYI,Female,1,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.6,567.8,0,Low Value,New,1
1563-IWQEX,Female,0,No,No,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.6,220.35,0,Low Value,Early,1
8203-XJZRC,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.6,20.25,0,Low Value,New,1
6556-DBKZF,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,19.6,5436.45,0,Low Value,Loyal,1
6851-WEFYX,Male,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,19.6,3437.5,0,Low Value,Loyal,1
2985-JUUBZ,Male,0,Yes,Yes,40,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,19.6,3015.75,0,Low Value,Loyal,1
6390-DSAZX,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.6,73.6,1,Low Value,New,0
0895-LMRSF,Male,0,No,No,23,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.6,1509.8,0,Low Value,Established,1
8098-LLAZX,Female,1,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,19.6,396.1,1,Low Value,New,0
8266-VBFQL,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.6,356.65,0,Low Value,New,1
8181-YHCMF,Female,0,Yes,Yes,68,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.6,4109,0,Low Value,Loyal,1
2240-HSJQD,Male,0,No,Yes,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,19.6,3141.7,0,Low Value,Loyal,1
1248-DYXUB,Male,0,Yes,Yes,52,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,19.6,1229.1,0,Low Value,Loyal,1
0265-EDXBD,Male,1,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,19.6,2303.35,1,Low Value,Loyal,0
4115-BNPJY,Male,0,Yes,Yes,29,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,19.6,2054.4,0,Low Value,Loyal,1
3167-SNQPL,Male,1,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,19.6,3741.85,0,Low Value,Loyal,1
4091-TVOCN,Male,0,No,Yes,48,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),19.6,3682.45,0,Low Value,Loyal,1
1098-TDVUQ,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.6,19.25,0,Low Value,New,1
7277-OZCGZ,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.6,1886.25,0,Low Value,Established,1
1557-EMYVT,Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),19.6,4895.1,0,Low Value,Loyal,1
2799-ARNLO,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.6,341.6,0,Low Value,New,1
7563-BIUPC,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.6,415.55,1,Low Value,New,0
5027-YOCXN,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),19.6,5686.4,0,Low Value,Loyal,1
3973-SKMLN,Male,0,No,No,71,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.6,1355.1,0,Low Value,Loyal,1
2321-OMBXY,Female,0,Yes,Yes,38,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),19.65,3058.65,1,Low Value,Loyal,0
2840-XANRC,Male,1,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.65,2231.05,1,Low Value,Established,0
6745-JEFZB,Male,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),19.65,3236.35,0,Low Value,Loyal,1
5020-ZSTTY,Female,1,No,No,54,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),19.65,4350.1,1,Low Value,Loyal,0
9880-TDQAC,Female,0,Yes,Yes,72,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,19.65,4264,0,Low Value,Loyal,1
